name,category,date,value
"Chicago, North America",North America,1891-01-01,1244.68
"Chicago, North America",North America,1892-01-01,1297.16
"Chicago, North America",North America,1893-01-01,1349.64
"Chicago, North America",North America,1894-01-01,1402.12
"Chicago, North America",North America,1895-01-01,1454.6
"Chicago, North America",North America,1896-01-01,1507.08
"Chicago, North America",North America,1897-01-01,1559.56
"Chicago, North America",North America,1898-01-01,1612.04
"Chicago, North America",North America,1899-01-01,1664.52
"Chicago, North America",North America,1900-01-01,1717
"Chicago, North America",North America,1901-01-01,1767.21428571429
"Chicago, North America",North America,1902-01-01,1817.42857142857
"Chicago, North America",North America,1903-01-01,1867.64285714286
"Chicago, North America",North America,1904-01-01,1917.85714285714
"Chicago, North America",North America,1905-01-01,1968.07142857143
"Chicago, North America",North America,1906-01-01,2018.28571428571
"Chicago, North America",North America,1907-01-01,2068.5
"Chicago, North America",North America,1908-01-01,2118.71428571429
"Chicago, North America",North America,1909-01-01,2168.92857142857
"Chicago, North America",North America,1910-01-01,2219.14285714286
"Chicago, North America",North America,1911-01-01,2269.35714285714
"Chicago, North America",North America,1912-01-01,2319.57142857143
"Chicago, North America",North America,1913-01-01,2369.78571428571
"Chicago, North America",North America,1914-01-01,2420
"Chicago, North America",North America,1915-01-01,2524
"Chicago, North America",North America,1916-01-01,2628
"Chicago, North America",North America,1917-01-01,2732
"Chicago, North America",North America,1918-01-01,2836
"Chicago, North America",North America,1919-01-01,2940
"Chicago, North America",North America,1920-01-01,3044
"Chicago, North America",North America,1921-01-01,3148
"Chicago, North America",North America,1922-01-01,3252
"Chicago, North America",North America,1923-01-01,3356
"Chicago, North America",North America,1924-01-01,3460
"Chicago, North America",North America,1925-01-01,3564
"Chicago, North America",North America,1926-01-01,3621.4
"Chicago, North America",North America,1927-01-01,3678.8
"Chicago, North America",North America,1928-01-01,3736.2
"Chicago, North America",North America,1929-01-01,3793.6
"Chicago, North America",North America,1930-01-01,3851
"Chicago, North America",North America,1931-01-01,3908.4
"Chicago, North America",North America,1932-01-01,3965.8
"Chicago, North America",North America,1933-01-01,4023.2
"Chicago, North America",North America,1934-01-01,4080.6
"Chicago, North America",North America,1935-01-01,4138
"Chicago, North America",North America,1936-01-01,4195.4
"Chicago, North America",North America,1937-01-01,4252.8
"Chicago, North America",North America,1938-01-01,4310.2
"Chicago, North America",North America,1939-01-01,4367.6
"Chicago, North America",North America,1940-01-01,4425
"Chicago, North America",North America,1941-01-01,4482.4
"Chicago, North America",North America,1942-01-01,4539.8
"Chicago, North America",North America,1943-01-01,4597.2
"Chicago, North America",North America,1944-01-01,4654.6
"Chicago, North America",North America,1945-01-01,4712
"Chicago, North America",North America,1946-01-01,4769.4
"Chicago, North America",North America,1947-01-01,4826.8
"Chicago, North America",North America,1948-01-01,4884.2
"Chicago, North America",North America,1949-01-01,4941.6
"Chicago, North America",North America,1950-01-01,4999
"Chicago, North America",North America,1951-01-01,5112.2
"Chicago, North America",North America,1952-01-01,5225.4
"Chicago, North America",North America,1953-01-01,5338.6
"Chicago, North America",North America,1954-01-01,5451.8
"Chicago, North America",North America,1955-01-01,5565
"Chicago, North America",North America,1956-01-01,5688.6
"Chicago, North America",North America,1957-01-01,5812.2
"Chicago, North America",North America,1958-01-01,5935.8
"Chicago, North America",North America,1959-01-01,6059.4
"Chicago, North America",North America,1960-01-01,6183
"Chicago, North America",North America,1961-01-01,6274.2
"Chicago, North America",North America,1962-01-01,6365.4
"Chicago, North America",North America,1963-01-01,6456.6
"Chicago, North America",North America,1964-01-01,6547.8
"Chicago, North America",North America,1965-01-01,6639
"Chicago, North America",North America,1966-01-01,6828.2
"Chicago, North America",North America,1967-01-01,7017.4
"Chicago, North America",North America,1968-01-01,7206.6
"Chicago, North America",North America,1969-01-01,7395.8
"Chicago, North America",North America,1970-01-01,7585
"Chicago, North America",North America,1971-01-01,7588
"Chicago, North America",North America,1972-01-01,7591
"Chicago, North America",North America,1973-01-01,7594
"Cuttack, India",India,1500-01-01,140
"Cuttack, India",India,1501-01-01,139
"Cuttack, India",India,1502-01-01,138
"Cuttack, India",India,1503-01-01,137
"Cuttack, India",India,1504-01-01,136
"Cuttack, India",India,1505-01-01,135
"Cuttack, India",India,1506-01-01,134
"Cuttack, India",India,1507-01-01,133
"Cuttack, India",India,1508-01-01,132
"Delhi, India",India,1992-01-01,10798.4
"Delhi, India",India,1993-01-01,11334.6
"Delhi, India",India,1994-01-01,11870.8
"Delhi, India",India,1995-01-01,12407
"Delhi, India",India,1996-01-01,13072
"Delhi, India",India,1997-01-01,13737
"Delhi, India",India,1998-01-01,14402
"Delhi, India",India,1999-01-01,15067
"Delhi, India",India,2000-01-01,15732
"Delhi, India",India,2001-01-01,16319.6
"Delhi, India",India,2002-01-01,16907.2
"Delhi, India",India,2003-01-01,17494.8
"Delhi, India",India,2004-01-01,18082.4
"Delhi, India",India,2005-01-01,18670
"Delhi, India",India,2006-01-01,19323
"Delhi, India",India,2007-01-01,19976
"Delhi, India",India,2008-01-01,20629
"Delhi, India",India,2009-01-01,21282
"Delhi, India",India,2010-01-01,21935
"Delhi, India",India,2011-01-01,22688.6
"Delhi, India",India,2012-01-01,23442.2
"Delhi, India",India,2013-01-01,24195.8
"Delhi, India",India,2014-01-01,24949.4
"Delhi, India",India,2015-01-01,25703
"Delhi, India",India,2016-01-01,26432
"Delhi, India",India,2017-01-01,27161
"Delhi, India",India,2018-01-01,27890
"Delhi, India",India,2019-01-01,28619
"Delhi, India",India,2020-01-01,29348
"Dhaka, Asia",Asia,2009-01-01,14251
"Dhaka, Asia",Asia,2010-01-01,14731
"Dhaka, Asia",Asia,2011-01-01,15304.4
"Dhaka, Asia",Asia,2012-01-01,15877.8
"Dhaka, Asia",Asia,2013-01-01,16451.2
"Dhaka, Asia",Asia,2014-01-01,17024.6
"Dhaka, Asia",Asia,2015-01-01,17598
"Dhaka, Asia",Asia,2016-01-01,18276.2
"Dhaka, Asia",Asia,2017-01-01,18954.4
"Dhaka, Asia",Asia,2018-01-01,19632.6
"Dhaka, Asia",Asia,2019-01-01,20310.8
"Dhaka, Asia",Asia,2020-01-01,20989
"Edirne, Europe",Europe,1507-01-01,130.64
"Edirne, Europe",Europe,1508-01-01,131.16
"Edirne, Europe",Europe,1529-01-01,142.56
"Edirne, Europe",Europe,1534-01-01,145.76
"Edirne, Europe",Europe,1535-01-01,146.4
"Edirne, Europe",Europe,1536-01-01,147.04
"Edirne, Europe",Europe,1537-01-01,147.68
"Edirne, Europe",Europe,1538-01-01,148.32
"Edirne, Europe",Europe,1539-01-01,148.96
"Edirne, Europe",Europe,1540-01-01,149.6
"Edirne, Europe",Europe,1541-01-01,150.24
"Edirne, Europe",Europe,1542-01-01,150.88
"Edirne, Europe",Europe,1543-01-01,151.52
"Edirne, Europe",Europe,1544-01-01,152.16
"Edirne, Europe",Europe,1545-01-01,152.8
"Edirne, Europe",Europe,1546-01-01,153.44
"Edirne, Europe",Europe,1547-01-01,154.08
"Edirne, Europe",Europe,1548-01-01,154.72
"Edirne, Europe",Europe,1549-01-01,155.36
"Edirne, Europe",Europe,1550-01-01,156
"Edirne, Europe",Europe,1551-01-01,156.6
"Edirne, Europe",Europe,1552-01-01,157.2
"Edirne, Europe",Europe,1553-01-01,157.8
"Edirne, Europe",Europe,1554-01-01,158.4
"Edirne, Europe",Europe,1555-01-01,159
"Edirne, Europe",Europe,1556-01-01,159.6
"Edirne, Europe",Europe,1557-01-01,160.2
"Edirne, Europe",Europe,1558-01-01,160.8
"Edirne, Europe",Europe,1559-01-01,161.4
"Edirne, Europe",Europe,1560-01-01,162
"Edirne, Europe",Europe,1561-01-01,162.6
"Edirne, Europe",Europe,1562-01-01,163.2
"Edirne, Europe",Europe,1563-01-01,163.8
"Edirne, Europe",Europe,1564-01-01,164.4
"Edirne, Europe",Europe,1565-01-01,165
"Edirne, Europe",Europe,1566-01-01,165.6
"Edirne, Europe",Europe,1567-01-01,166.2
"Edirne, Europe",Europe,1568-01-01,166.8
"Edirne, Europe",Europe,1569-01-01,167.4
"Edirne, Europe",Europe,1570-01-01,168
"Edirne, Europe",Europe,1571-01-01,168.6
"Edirne, Europe",Europe,1572-01-01,169.2
"Edirne, Europe",Europe,1573-01-01,169.8
"Edirne, Europe",Europe,1574-01-01,170.4
"Edirne, Europe",Europe,1575-01-01,171
"Edirne, Europe",Europe,1576-01-01,171.666666666667
"Edirne, Europe",Europe,1577-01-01,172.333333333333
"Edirne, Europe",Europe,1578-01-01,173
"Edirne, Europe",Europe,1579-01-01,171.954545454545
"Edirne, Europe",Europe,1580-01-01,170.909090909091
"Edirne, Europe",Europe,1581-01-01,169.863636363636
"Edirne, Europe",Europe,1582-01-01,168.818181818182
"Edirne, Europe",Europe,1583-01-01,167.772727272727
"Esfahan, Middle East",Middle East,1612-01-01,196.428571428571
"Esfahan, Middle East",Middle East,1613-01-01,204.464285714286
"Esfahan, Middle East",Middle East,1614-01-01,212.5
"Esfahan, Middle East",Middle East,1615-01-01,220.535714285714
"Esfahan, Middle East",Middle East,1616-01-01,228.571428571429
"Esfahan, Middle East",Middle East,1617-01-01,236.607142857143
"Esfahan, Middle East",Middle East,1618-01-01,244.642857142857
"Esfahan, Middle East",Middle East,1619-01-01,252.678571428571
"Esfahan, Middle East",Middle East,1620-01-01,260.714285714286
"Esfahan, Middle East",Middle East,1621-01-01,268.75
"Esfahan, Middle East",Middle East,1622-01-01,276.785714285714
"Esfahan, Middle East",Middle East,1623-01-01,284.821428571429
"Esfahan, Middle East",Middle East,1624-01-01,292.857142857143
"Esfahan, Middle East",Middle East,1625-01-01,300.892857142857
"Esfahan, Middle East",Middle East,1626-01-01,308.928571428571
"Esfahan, Middle East",Middle East,1627-01-01,316.964285714286
"Esfahan, Middle East",Middle East,1628-01-01,325
"Esfahan, Middle East",Middle East,1629-01-01,326.136363636364
"Esfahan, Middle East",Middle East,1630-01-01,327.272727272727
"Esfahan, Middle East",Middle East,1631-01-01,328.409090909091
"Esfahan, Middle East",Middle East,1632-01-01,329.545454545455
"Esfahan, Middle East",Middle East,1633-01-01,330.681818181818
"Esfahan, Middle East",Middle East,1634-01-01,331.818181818182
"Esfahan, Middle East",Middle East,1635-01-01,332.954545454545
"Esfahan, Middle East",Middle East,1636-01-01,334.090909090909
"Esfahan, Middle East",Middle East,1637-01-01,335.227272727273
"Esfahan, Middle East",Middle East,1638-01-01,336.363636363636
"Esfahan, Middle East",Middle East,1639-01-01,337.5
"Esfahan, Middle East",Middle East,1640-01-01,338.636363636364
"Esfahan, Middle East",Middle East,1641-01-01,339.772727272727
"Esfahan, Middle East",Middle East,1642-01-01,340.909090909091
"Esfahan, Middle East",Middle East,1643-01-01,342.045454545455
"Esfahan, Middle East",Middle East,1644-01-01,343.181818181818
"Esfahan, Middle East",Middle East,1645-01-01,344.318181818182
"Esfahan, Middle East",Middle East,1646-01-01,345.454545454545
"Esfahan, Middle East",Middle East,1647-01-01,346.590909090909
"Esfahan, Middle East",Middle East,1648-01-01,347.727272727273
"Esfahan, Middle East",Middle East,1649-01-01,348.863636363636
"Esfahan, Middle East",Middle East,1650-01-01,350
"Esfahan, Middle East",Middle East,1651-01-01,350.434782608696
"Esfahan, Middle East",Middle East,1652-01-01,350.869565217391
"Esfahan, Middle East",Middle East,1653-01-01,351.304347826087
"Esfahan, Middle East",Middle East,1654-01-01,351.739130434783
"Esfahan, Middle East",Middle East,1655-01-01,352.173913043478
"Esfahan, Middle East",Middle East,1656-01-01,352.608695652174
"Esfahan, Middle East",Middle East,1657-01-01,353.04347826087
"Esfahan, Middle East",Middle East,1658-01-01,353.478260869565
"Esfahan, Middle East",Middle East,1659-01-01,353.913043478261
"Esfahan, Middle East",Middle East,1660-01-01,354.347826086957
"Esfahan, Middle East",Middle East,1661-01-01,354.782608695652
"Esfahan, Middle East",Middle East,1662-01-01,355.217391304348
"Esfahan, Middle East",Middle East,1663-01-01,355.652173913043
"Esfahan, Middle East",Middle East,1664-01-01,356.086956521739
"Esfahan, Middle East",Middle East,1665-01-01,356.521739130435
"Esfahan, Middle East",Middle East,1666-01-01,356.95652173913
"Esfahan, Middle East",Middle East,1667-01-01,357.391304347826
"Esfahan, Middle East",Middle East,1668-01-01,357.826086956522
"Esfahan, Middle East",Middle East,1669-01-01,358.260869565217
"Esfahan, Middle East",Middle East,1670-01-01,358.695652173913
"Esfahan, Middle East",Middle East,1671-01-01,359.130434782609
"Esfahan, Middle East",Middle East,1672-01-01,359.565217391304
"Esfahan, Middle East",Middle East,1673-01-01,360
"Esfahan, Middle East",Middle East,1674-01-01,359.62962962963
"Esfahan, Middle East",Middle East,1675-01-01,359.259259259259
"Esfahan, Middle East",Middle East,1676-01-01,358.888888888889
"Esfahan, Middle East",Middle East,1677-01-01,358.518518518519
"Esfahan, Middle East",Middle East,1678-01-01,358.148148148148
"Esfahan, Middle East",Middle East,1679-01-01,357.777777777778
"Esfahan, Middle East",Middle East,1680-01-01,357.407407407407
"Esfahan, Middle East",Middle East,1681-01-01,357.037037037037
"Esfahan, Middle East",Middle East,1682-01-01,356.666666666667
"Esfahan, Middle East",Middle East,1683-01-01,356.296296296296
"Esfahan, Middle East",Middle East,1684-01-01,355.925925925926
"Esfahan, Middle East",Middle East,1685-01-01,355.555555555556
"Esfahan, Middle East",Middle East,1686-01-01,355.185185185185
"Esfahan, Middle East",Middle East,1687-01-01,354.814814814815
"Esfahan, Middle East",Middle East,1688-01-01,354.444444444444
"Esfahan, Middle East",Middle East,1689-01-01,354.074074074074
"Esfahan, Middle East",Middle East,1690-01-01,353.703703703704
"Esfahan, Middle East",Middle East,1691-01-01,353.333333333333
"Esfahan, Middle East",Middle East,1692-01-01,352.962962962963
"Esfahan, Middle East",Middle East,1693-01-01,352.592592592593
"Esfahan, Middle East",Middle East,1694-01-01,352.222222222222
"Esfahan, Middle East",Middle East,1695-01-01,351.851851851852
"Esfahan, Middle East",Middle East,1696-01-01,351.481481481481
"Esfahan, Middle East",Middle East,1697-01-01,351.111111111111
"Esfahan, Middle East",Middle East,1698-01-01,350.740740740741
"Esfahan, Middle East",Middle East,1699-01-01,350.37037037037
"Esfahan, Middle East",Middle East,1700-01-01,350
"Esfahan, Middle East",Middle East,1701-01-01,343.068181818182
"Esfahan, Middle East",Middle East,1702-01-01,336.136363636364
"Esfahan, Middle East",Middle East,1703-01-01,329.204545454545
"Esfahan, Middle East",Middle East,1704-01-01,322.272727272727
"Esfahan, Middle East",Middle East,1705-01-01,315.340909090909
"Esfahan, Middle East",Middle East,1706-01-01,308.409090909091
"Esfahan, Middle East",Middle East,1707-01-01,301.477272727273
"Esfahan, Middle East",Middle East,1708-01-01,294.545454545455
"Esfahan, Middle East",Middle East,1709-01-01,287.613636363636
"Esfahan, Middle East",Middle East,1710-01-01,280.681818181818
"Esfahan, Middle East",Middle East,1711-01-01,273.75
"Esfahan, Middle East",Middle East,1712-01-01,266.818181818182
"Esfahan, Middle East",Middle East,1713-01-01,259.886363636364
"Esfahan, Middle East",Middle East,1714-01-01,252.954545454545
"Esfahan, Middle East",Middle East,1715-01-01,246.022727272727
"Fez, Middle East",Middle East,1500-01-01,130
"Fez, Middle East",Middle East,1501-01-01,130.076923076923
"Fez, Middle East",Middle East,1502-01-01,130.153846153846
"Fez, Middle East",Middle East,1503-01-01,130.230769230769
"Fez, Middle East",Middle East,1504-01-01,130.307692307692
"Fez, Middle East",Middle East,1505-01-01,130.384615384615
"Fez, Middle East",Middle East,1506-01-01,130.461538461538
"Gauda, India",India,1500-01-01,200
"Gauda, India",India,1501-01-01,200
"Gauda, India",India,1502-01-01,200
"Gauda, India",India,1503-01-01,200
"Gauda, India",India,1504-01-01,200
"Gauda, India",India,1505-01-01,200
"Gauda, India",India,1506-01-01,200
"Gauda, India",India,1507-01-01,200
"Gauda, India",India,1508-01-01,200
"Gauda, India",India,1509-01-01,200
"Gauda, India",India,1510-01-01,200
"Gauda, India",India,1511-01-01,200
"Gauda, India",India,1512-01-01,200
"Gauda, India",India,1513-01-01,200
"Gauda, India",India,1514-01-01,200
"Gauda, India",India,1515-01-01,197.222222222222
"Gauda, India",India,1516-01-01,194.444444444444
"Gauda, India",India,1517-01-01,191.666666666667
"Gauda, India",India,1518-01-01,188.888888888889
"Gauda, India",India,1519-01-01,186.111111111111
"Gauda, India",India,1520-01-01,183.333333333333
"Gauda, India",India,1521-01-01,180.555555555556
"Gauda, India",India,1522-01-01,177.777777777778
"Gauda, India",India,1523-01-01,175
"Gauda, India",India,1524-01-01,172.222222222222
"Gauda, India",India,1525-01-01,169.444444444444
"Gauda, India",India,1526-01-01,166.666666666667
"Gauda, India",India,1527-01-01,163.888888888889
"Gauda, India",India,1528-01-01,161.111111111111
"Gauda, India",India,1529-01-01,158.333333333333
"Gauda, India",India,1530-01-01,155.555555555556
"Gauda, India",India,1531-01-01,152.777777777778
"Gauda, India",India,1532-01-01,150
"Gauda, India",India,1533-01-01,147.222222222222
"Guangzhou, Asia",Asia,1500-01-01,150
"Guangzhou, Asia",Asia,1501-01-01,150.2
"Guangzhou, Asia",Asia,1502-01-01,150.4
"Guangzhou, Asia",Asia,1503-01-01,150.6
"Guangzhou, Asia",Asia,1504-01-01,150.8
"Guangzhou, Asia",Asia,1505-01-01,151
"Guangzhou, Asia",Asia,1506-01-01,151.2
"Guangzhou, Asia",Asia,1507-01-01,151.4
"Guangzhou, Asia",Asia,1508-01-01,151.6
"Guangzhou, Asia",Asia,1509-01-01,151.8
"Guangzhou, Asia",Asia,1510-01-01,152
"Guangzhou, Asia",Asia,1511-01-01,152.2
"Guangzhou, Asia",Asia,1512-01-01,152.4
"Guangzhou, Asia",Asia,1513-01-01,152.6
"Guangzhou, Asia",Asia,1514-01-01,152.8
"Guangzhou, Asia",Asia,1515-01-01,153
"Guangzhou, Asia",Asia,1516-01-01,153.2
"Guangzhou, Asia",Asia,1517-01-01,153.4
"Guangzhou, Asia",Asia,1518-01-01,153.6
"Guangzhou, Asia",Asia,1519-01-01,153.8
"Guangzhou, Asia",Asia,1520-01-01,154
"Guangzhou, Asia",Asia,1521-01-01,154.2
"Guangzhou, Asia",Asia,1522-01-01,154.4
"Guangzhou, Asia",Asia,1523-01-01,154.6
"Guangzhou, Asia",Asia,1524-01-01,154.8
"Guangzhou, Asia",Asia,1525-01-01,155
"Guangzhou, Asia",Asia,1526-01-01,155.2
"Guangzhou, Asia",Asia,1527-01-01,155.4
"Guangzhou, Asia",Asia,1528-01-01,155.6
"Guangzhou, Asia",Asia,1529-01-01,155.8
"Guangzhou, Asia",Asia,1530-01-01,156
"Guangzhou, Asia",Asia,1531-01-01,156.2
"Guangzhou, Asia",Asia,1532-01-01,156.4
"Guangzhou, Asia",Asia,1533-01-01,156.6
"Guangzhou, Asia",Asia,1534-01-01,156.8
"Guangzhou, Asia",Asia,1535-01-01,157
"Guangzhou, Asia",Asia,1536-01-01,157.2
"Guangzhou, Asia",Asia,1537-01-01,157.4
"Guangzhou, Asia",Asia,1538-01-01,157.6
"Guangzhou, Asia",Asia,1539-01-01,157.8
"Guangzhou, Asia",Asia,1540-01-01,158
"Guangzhou, Asia",Asia,1541-01-01,158.2
"Guangzhou, Asia",Asia,1542-01-01,158.4
"Guangzhou, Asia",Asia,1543-01-01,158.6
"Guangzhou, Asia",Asia,1544-01-01,158.8
"Guangzhou, Asia",Asia,1545-01-01,159
"Guangzhou, Asia",Asia,1546-01-01,159.2
"Guangzhou, Asia",Asia,1547-01-01,159.4
"Guangzhou, Asia",Asia,1548-01-01,159.6
"Guangzhou, Asia",Asia,1549-01-01,159.8
"Guangzhou, Asia",Asia,1550-01-01,160
"Guangzhou, Asia",Asia,1551-01-01,160.4
"Guangzhou, Asia",Asia,1552-01-01,160.8
"Guangzhou, Asia",Asia,1553-01-01,161.2
"Guangzhou, Asia",Asia,1554-01-01,161.6
"Guangzhou, Asia",Asia,1555-01-01,162
"Guangzhou, Asia",Asia,1556-01-01,162.4
"Guangzhou, Asia",Asia,1557-01-01,162.8
"Guangzhou, Asia",Asia,1558-01-01,163.2
"Guangzhou, Asia",Asia,1559-01-01,163.6
"Guangzhou, Asia",Asia,1560-01-01,164
"Guangzhou, Asia",Asia,1561-01-01,164.4
"Guangzhou, Asia",Asia,1562-01-01,164.8
"Guangzhou, Asia",Asia,1563-01-01,165.2
"Guangzhou, Asia",Asia,1564-01-01,165.6
"Guangzhou, Asia",Asia,1565-01-01,166
"Guangzhou, Asia",Asia,1566-01-01,166.4
"Guangzhou, Asia",Asia,1567-01-01,166.8
"Guangzhou, Asia",Asia,1568-01-01,167.2
"Guangzhou, Asia",Asia,1569-01-01,167.6
"Guangzhou, Asia",Asia,1570-01-01,168
"Guangzhou, Asia",Asia,1571-01-01,168.4
"Guangzhou, Asia",Asia,1572-01-01,168.8
"Guangzhou, Asia",Asia,1573-01-01,169.2
"Guangzhou, Asia",Asia,1574-01-01,169.6
"Guangzhou, Asia",Asia,1575-01-01,170
"Guangzhou, Asia",Asia,1576-01-01,170.4
"Guangzhou, Asia",Asia,1577-01-01,170.8
"Guangzhou, Asia",Asia,1578-01-01,171.2
"Guangzhou, Asia",Asia,1579-01-01,171.6
"Guangzhou, Asia",Asia,1580-01-01,172
"Guangzhou, Asia",Asia,1581-01-01,172.4
"Guangzhou, Asia",Asia,1582-01-01,172.8
"Guangzhou, Asia",Asia,1583-01-01,173.2
"Guangzhou, Asia",Asia,1584-01-01,173.6
"Guangzhou, Asia",Asia,1585-01-01,174
"Guangzhou, Asia",Asia,1586-01-01,174.4
"Guangzhou, Asia",Asia,1587-01-01,174.8
"Guangzhou, Asia",Asia,1588-01-01,175.2
"Guangzhou, Asia",Asia,1710-01-01,240
"Guangzhou, Asia",Asia,1711-01-01,244
"Guangzhou, Asia",Asia,1712-01-01,248
"Guangzhou, Asia",Asia,1713-01-01,252
"Guangzhou, Asia",Asia,1714-01-01,256
"Guangzhou, Asia",Asia,1715-01-01,260
"Guangzhou, Asia",Asia,1716-01-01,264
"Guangzhou, Asia",Asia,1717-01-01,268
"Guangzhou, Asia",Asia,1718-01-01,272
"Guangzhou, Asia",Asia,1719-01-01,276
"Guangzhou, Asia",Asia,1720-01-01,280
"Guangzhou, Asia",Asia,1721-01-01,284
"Guangzhou, Asia",Asia,1722-01-01,288
"Guangzhou, Asia",Asia,1723-01-01,292
"Guangzhou, Asia",Asia,1724-01-01,296
"Guangzhou, Asia",Asia,1725-01-01,300
"Guangzhou, Asia",Asia,1726-01-01,304
"Guangzhou, Asia",Asia,1727-01-01,308
"Guangzhou, Asia",Asia,1728-01-01,312
"Guangzhou, Asia",Asia,1729-01-01,316
"Guangzhou, Asia",Asia,1730-01-01,320
"Guangzhou, Asia",Asia,1731-01-01,324
"Guangzhou, Asia",Asia,1732-01-01,328
"Guangzhou, Asia",Asia,1733-01-01,332
"Guangzhou, Asia",Asia,1734-01-01,336
"Guangzhou, Asia",Asia,1735-01-01,340
"Guangzhou, Asia",Asia,1736-01-01,344
"Guangzhou, Asia",Asia,1737-01-01,348
"Guangzhou, Asia",Asia,1738-01-01,352
"Guangzhou, Asia",Asia,1739-01-01,356
"Guangzhou, Asia",Asia,1740-01-01,360
"Guangzhou, Asia",Asia,1741-01-01,364
"Guangzhou, Asia",Asia,1742-01-01,368
"Guangzhou, Asia",Asia,1743-01-01,372
"Guangzhou, Asia",Asia,1744-01-01,376
"Guangzhou, Asia",Asia,1745-01-01,380
"Guangzhou, Asia",Asia,1746-01-01,384
"Guangzhou, Asia",Asia,1747-01-01,388
"Guangzhou, Asia",Asia,1748-01-01,392
"Guangzhou, Asia",Asia,1749-01-01,396
"Guangzhou, Asia",Asia,1750-01-01,400
"Guangzhou, Asia",Asia,1751-01-01,408
"Guangzhou, Asia",Asia,1752-01-01,416
"Guangzhou, Asia",Asia,1753-01-01,424
"Guangzhou, Asia",Asia,1754-01-01,432
"Guangzhou, Asia",Asia,1755-01-01,440
"Guangzhou, Asia",Asia,1756-01-01,448
"Guangzhou, Asia",Asia,1757-01-01,456
"Guangzhou, Asia",Asia,1758-01-01,464
"Guangzhou, Asia",Asia,1759-01-01,472
"Guangzhou, Asia",Asia,1760-01-01,480
"Guangzhou, Asia",Asia,1761-01-01,488
"Guangzhou, Asia",Asia,1762-01-01,496
"Guangzhou, Asia",Asia,1763-01-01,504
"Guangzhou, Asia",Asia,1764-01-01,512
"Guangzhou, Asia",Asia,1765-01-01,520
"Guangzhou, Asia",Asia,1766-01-01,528
"Guangzhou, Asia",Asia,1767-01-01,536
"Guangzhou, Asia",Asia,1768-01-01,544
"Guangzhou, Asia",Asia,1769-01-01,552
"Guangzhou, Asia",Asia,1770-01-01,560
"Guangzhou, Asia",Asia,1771-01-01,568
"Guangzhou, Asia",Asia,1772-01-01,576
"Guangzhou, Asia",Asia,1773-01-01,584
"Guangzhou, Asia",Asia,1774-01-01,592
"Guangzhou, Asia",Asia,1775-01-01,600
"Guangzhou, Asia",Asia,1776-01-01,608
"Guangzhou, Asia",Asia,1777-01-01,616
"Guangzhou, Asia",Asia,1778-01-01,624
"Guangzhou, Asia",Asia,1779-01-01,632
"Guangzhou, Asia",Asia,1780-01-01,640
"Guangzhou, Asia",Asia,1781-01-01,648
"Guangzhou, Asia",Asia,1782-01-01,656
"Guangzhou, Asia",Asia,1783-01-01,664
"Guangzhou, Asia",Asia,1784-01-01,672
"Guangzhou, Asia",Asia,1785-01-01,680
"Guangzhou, Asia",Asia,1786-01-01,688
"Guangzhou, Asia",Asia,1787-01-01,696
"Guangzhou, Asia",Asia,1788-01-01,704
"Guangzhou, Asia",Asia,1789-01-01,712
"Guangzhou, Asia",Asia,1790-01-01,720
"Guangzhou, Asia",Asia,1791-01-01,728
"Guangzhou, Asia",Asia,1792-01-01,736
"Guangzhou, Asia",Asia,1793-01-01,744
"Guangzhou, Asia",Asia,1794-01-01,752
"Guangzhou, Asia",Asia,1795-01-01,760
"Guangzhou, Asia",Asia,1796-01-01,768
"Guangzhou, Asia",Asia,1797-01-01,776
"Guangzhou, Asia",Asia,1798-01-01,784
"Guangzhou, Asia",Asia,1799-01-01,792
"Guangzhou, Asia",Asia,1800-01-01,800
"Guangzhou, Asia",Asia,1801-01-01,804
"Guangzhou, Asia",Asia,1802-01-01,808
"Guangzhou, Asia",Asia,1803-01-01,812
"Guangzhou, Asia",Asia,1804-01-01,816
"Guangzhou, Asia",Asia,1805-01-01,820
"Guangzhou, Asia",Asia,1806-01-01,824
"Guangzhou, Asia",Asia,1807-01-01,828
"Guangzhou, Asia",Asia,1808-01-01,832
"Guangzhou, Asia",Asia,1809-01-01,836
"Guangzhou, Asia",Asia,1810-01-01,840
"Guangzhou, Asia",Asia,1811-01-01,844
"Guangzhou, Asia",Asia,1812-01-01,848
"Guangzhou, Asia",Asia,1813-01-01,852
"Guangzhou, Asia",Asia,1814-01-01,856
"Guangzhou, Asia",Asia,1815-01-01,860
"Guangzhou, Asia",Asia,1816-01-01,864
"Guangzhou, Asia",Asia,1817-01-01,868
"Guangzhou, Asia",Asia,1818-01-01,872
"Guangzhou, Asia",Asia,1819-01-01,876
"Guangzhou, Asia",Asia,1820-01-01,880
"Guangzhou, Asia",Asia,1821-01-01,884
"Guangzhou, Asia",Asia,1822-01-01,888
"Guangzhou, Asia",Asia,1823-01-01,892
"Guangzhou, Asia",Asia,1824-01-01,896
"Guangzhou, Asia",Asia,1825-01-01,900
"Guangzhou, Asia",Asia,1826-01-01,900
"Guangzhou, Asia",Asia,1827-01-01,900
"Guangzhou, Asia",Asia,1828-01-01,900
"Guangzhou, Asia",Asia,1829-01-01,900
"Guangzhou, Asia",Asia,1830-01-01,900
"Guangzhou, Asia",Asia,1831-01-01,900
"Guangzhou, Asia",Asia,1832-01-01,900
